ProductKey,ProductName,ProductDescription,ProductSubcategoryKey,Manufacturer,BrandName,ClassID,ClassName,StyleID,StyleName,ColorID,ColorName,Weight,WeightUnitMeasureID,UnitOfMeasureID,UnitOfMeasureName,StockTypeID,StockTypeName,UnitCost,UnitPrice,AvailableForSaleDate,Status
2065,Contoso Microwave 0.9CuFt E0090 Silver,"Total output 900 watts. 10 power levels, 6 one touch cooking menu",43,"Contoso, Ltd",Contoso,1,Economy,3,Product0803083,7,Silver,37.0,pounds,1,inches,2,Mid,50.98,99.99,2005-02-09,On
2066,Contoso Microwave 0.8CuFt E0080 Silver,800-watt compact-size microwave oven with 4/5-cubic-foot capacity,43,"Contoso, Ltd",Contoso,1,Economy,3,Product0803084,7,Silver,41.0,pounds,1,inches,2,Mid,48.43,94.99,2004-02-08,On
2067,Contoso Microwave 1.5CuFt X0110 Grey,1100-watt 1-1/2-cubic-foot convection microwave oven,43,"Contoso, Ltd",Contoso,3,Deluxe,1,Product0803085,11,Grey,26.0,pounds,1,inches,2,Mid,220.64,665.94,2009-01-02,On
2068,Contoso Microwave 2.2CuFt M0125 Grey,"1250 watts of power for faster cooking, defrosting interior",43,"Contoso, Ltd",Contoso,2,Regular,3,Product0803086,11,Grey,26.0,pounds,1,inches,2,Mid,91.97,199.99,2008-01-04,On
2069,Contoso Microwave 2.2CuFt M0126 Grey,1250-watt full-sized microwave oven with 1-3/5-cubic-foot capacity,43,"Contoso, Ltd",Contoso,2,Regular,3,Product0803087,11,Grey,40.0,pounds,1,inches,2,Mid,82.77,179.99,2007-01-05,On
2070,Contoso Microwave 1.0CuFt E0110 Grey,1100-watt mid-sized microwave oven with 1-cubic-foot capacity,43,"Contoso, Ltd",Contoso,2,Regular,1,Product0803088,11,Grey,37.0,pounds,1,inches,2,Mid,71.37,139.99,2006-03-08,On
2071,Contoso Microwave 0.9CuFt E0090 Grey,"Total output 900 watts, 10 power levels, 6 one touch cooking menu",43,"Contoso, Ltd",Contoso,1,Economy,1,Product0803089,11,Grey,37.0,pounds,1,inches,2,Mid,50.98,99.99,2005-02-09,On
2072,Contoso Microwave 0.8CuFt E0080 Grey,800-watt compact-size microwave oven with 4/5-cubic-foot capacity,43,"Contoso, Ltd",Contoso,1,Economy,3,Product0803090,11,Grey,39.0,pounds,1,inches,2,Mid,48.43,94.99,2004-02-08,On
2073,Contoso Microwave 1.5CuFt X0110 Red,1100-watt 1-1/2-cubic-foot convection microwave oven,43,"Contoso, Ltd",Contoso,3,Deluxe,1,Product0803091,6,Red,37.0,pounds,1,inches,2,Mid,220.64,665.94,2009-01-02,On
2074,Contoso Microwave 2.2CuFt M0125 Red,"1250 watts of power for faster cooking, defrosting interior",43,"Contoso, Ltd",Contoso,2,Regular,3,Product0803092,6,Red,55.0,pounds,1,inches,2,Mid,91.97,199.99,2008-01-04,On
2075,Contoso Microwave 1.6CuFt M0125 Red,1250-watt full-sized microwave oven with 1-3/5-cubic-foot capacity,43,"Contoso, Ltd",Contoso,2,Regular,3,Product0803093,6,Red,41.0,pounds,1,inches,2,Mid,82.77,179.99,2007-01-05,On
2076,Contoso Microwave 1.0CuFt E0110 Red,1100-watt mid-sized microwave oven with 1-cubic-foot capacity,43,"Contoso, Ltd",Contoso,2,Regular,2,Product0803094,6,Red,26.0,pounds,1,inches,2,Mid,71.37,139.99,2006-03-08,On
2077,Contoso Microwave 0.9CuFt E0090 Red,"Total output 900 watts. 10 power levels, 6 one touch cooking menu",43,"Contoso, Ltd",Contoso,1,Economy,1,Product0803095,6,Red,26.0,pounds,1,inches,2,Mid,50.98,99.99,2005-02-09,On
2078,Contoso Microwave 0.8CuFt E0080 Red,800-watt compact-size microwave oven with 4/5-cubic-foot capacity,43,"Contoso, Ltd",Contoso,1,Economy,3,Product0803096,6,Red,40.0,pounds,1,inches,2,Mid,48.43,94.99,2004-02-08,On
2079,Contoso Microwave 1.5CuFt X0110 Black,1100-watt 1-1/2-cubic-foot convection microwave oven,43,"Contoso, Ltd",Contoso,3,Deluxe,1,Product0803097,2,Black,37.0,pounds,1,inches,2,Mid,220.64,665.94,2009-01-02,On
2080,Contoso Microwave 2.2CuFt M0125 Black,"1250 watts of power for faster cooking, defrosting interior",43,"Contoso, Ltd",Contoso,2,Regular,1,Product0803098,2,Black,37.0,pounds,1,inches,2,Mid,91.97,199.99,2008-01-04,On
2081,Contoso Microwave 1.6CuFt M0125 Black,1250-watt full-sized microwave oven with 1-3/5-cubic-foot capacity,43,"Contoso, Ltd",Contoso,2,Regular,2,Product0803099,2,Black,39.0,pounds,1,inches,2,Mid,82.77,179.99,2007-01-05,On
2082,Contoso Microwave 1.0CuFt E0110 Black,1100-watt mid-sized microwave oven with 1-cubic-foot capacity,43,"Contoso, Ltd",Contoso,2,Regular,1,Product0803100,2,Black,37.0,pounds,1,inches,2,Mid,71.37,139.99,2006-03-08,On
2083,Contoso Microwave 0.9CuFt E0090 Black,"Total output 900 watts, 10 power levels, 6 one touch cooking menu",43,"Contoso, Ltd",Contoso,1,Economy,3,Product0803101,2,Black,37.0,pounds,1,inches,2,Mid,50.98,99.99,2005-02-09,On
2084,Contoso Microwave 0.8CuFt E0080 Black,800-watt compact-size microwave oven with 4/5-cubic-foot capacity,43,"Contoso, Ltd",Contoso,1,Economy,5,Product0803102,2,Black,37.0,pounds,1,inches,2,Mid,48.43,94.99,2004-02-08,On
2085,Contoso Water Heater 7.2GPM X1800 White,"Delivers 7.2 gallons per minute, can save up to 50% off utility costs annually",44,"Contoso, Ltd",Contoso ,3,Deluxe,5,Product0804001,8,White,22.0,pounds,1,inches,3,Low,488.7,1475.0,2007-04-25,On
2086,Contoso Water Heater 4.3GPM M1250 White,"Delivers up to 4.3 gallons per minute, endless hot water",44,"Contoso, Ltd",Contoso ,2,Regular,1,Product0804002,8,White,5.5,pounds,1,inches,3,Low,403.53,877.5,2008-01-04,On
2087,Contoso Water Heater 4.0GPM M1250 White,"Provides 4 gallons of hot water per minute, includes one water heater",44,"Contoso, Ltd",Contoso ,2,Regular,1,Product0804003,8,White,25.0,pounds,1,inches,3,Low,363.75,791.0,2007-01-05,On
2088,Contoso Water Heater 2.6GPM E0900 White,"Provides 2.6 gallons of hot water per minute, average energy-efficiency rating of 90 percent",44,"Contoso, Ltd",Contoso ,2,Regular,1,Product0804004,8,White,23.6,pounds,1,inches,3,Low,258.99,508.0,2006-03-08,On
2089,Contoso Water Heater 1.5GPM E0800 White,"Delivers 1.5 gallons per minute,99-percent efficient",44,"Contoso, Ltd",Contoso ,1,Economy,1,Product0804005,8,White,8.3,pounds,1,inches,3,Low,131.28,257.5,2005-02-09,On
2090,Contoso Water Heater 7.2GPM X1800 Blue,"Delivers 7.2 gallons per minute, can save up to 50% off utility costs annually",44,"Contoso, Ltd",Contoso ,3,Deluxe,1,Product0804006,3,Blue,25.0,pounds,1,inches,3,Low,488.7,1475.0,2007-04-25,On
2091,Contoso Water Heater 4.3GPM M1250 Blue,"Delivers up to 4.3 gallons per minute, endless hot water",44,"Contoso, Ltd",Contoso ,2,Regular,2,Product0804007,3,Blue,23.0,pounds,1,inches,3,Low,403.53,877.5,2008-01-04,On
2092,Contoso Water Heater 4.0GPM M1250 Blue,"Provides 4 gallons of hot water per minute, includes one water heater",44,"Contoso, Ltd",Contoso ,2,Regular,1,Product0804008,3,Blue,11.0,pounds,1,inches,3,Low,363.75,791.0,2007-01-05,On
2093,Contoso Water Heater 2.6GPM E0900 Blue,"Provides 2.6 gallons of hot water per minute, average energy-efficiency rating of 90 percent",44,"Contoso, Ltd",Contoso ,2,Regular,1,Product0804009,3,Blue,3.4,pounds,1,inches,3,Low,258.99,508.0,2006-03-08,On
2094,Contoso Water Heater 1.5GPM E0800 Blue,"Delivers 1.5 gallons per minute,99-percent efficient",44,"Contoso, Ltd",Contoso ,1,Economy,3,Product0804010,3,Blue,33.0,pounds,1,inches,3,Low,131.28,257.5,2005-02-09,On
2095,Contoso Water Heater 7.2GPM X1800 Green,"Delivers 7.2 gallons per minute, Can save up to 50% off utility costs annually",44,"Contoso, Ltd",Contoso ,3,Deluxe,1,Product0804011,14,Green,4.9,pounds,1,inches,3,Low,488.7,1475.0,2007-04-25,On
2096,Contoso Water Heater 4.3GPM M1250 Green,"Delivers up to 4.3 gallons per minute, Endless hot water",44,"Contoso, Ltd",Contoso ,2,Regular,1,Product0804012,14,Green,5.0,pounds,1,inches,3,Low,403.53,877.5,2008-01-04,On
2097,Contoso Water Heater 4.0GPM M1250 Green,"Provides 4 gallons of hot water per minute, Includes one water heater",44,"Contoso, Ltd",Contoso ,2,Regular,1,Product0804013,14,Green,16.8,pounds,1,inches,3,Low,363.75,791.0,2007-01-05,On
2098,Contoso Water Heater 2.6GPM E0900 Green,"Provides 2.6 gallons of hot water per minute, average energy-efficiency rating of 90 percent",44,"Contoso, Ltd",Contoso ,2,Regular,5,Product0804014,14,Green,22.2,pounds,1,inches,3,Low,258.99,508.0,2006-03-08,On
2099,Contoso Water Heater 1.5GPM E0800 Green,"Delivers 1.5 gallons per minute, 99-percent efficient",44,"Contoso, Ltd",Contoso ,1,Economy,1,Product0804015,14,Green,16.8,pounds,1,inches,3,Low,131.28,257.5,2005-02-09,On
2100,Contoso Water Heater 7.2GPM X1800 Silver,"Delivers 7.2 gallons per minute, Can save up to 50% off utility costs annually",44,"Contoso, Ltd",Contoso ,3,Deluxe,1,Product0804016,7,Silver,14.1,pounds,1,inches,3,Low,488.7,1475.0,2007-04-25,On
2101,Contoso Water Heater 4.3GPM M1250 Silver,Delivers up to 4.3 gallons per minute. Endless hot water,44,"Contoso, Ltd",Contoso ,2,Regular,5,Product0804017,7,Silver,14.3,pounds,1,inches,3,Low,403.53,877.5,2008-01-04,On
2102,Contoso Water Heater 4.0GPM M1250 Silver,"Provides 4 gallons of hot water per minute, Includes one water heater",44,"Contoso, Ltd",Contoso ,2,Regular,1,Product0804018,7,Silver,19.8,pounds,1,inches,3,Low,363.75,791.0,2007-01-05,On
2103,Contoso Water Heater 2.6GPM E0900 Silver,"Provides 2.6 gallons of hot water per minute, average energy-efficiency rating of 90 percent",44,"Contoso, Ltd",Contoso ,2,Regular,5,Product0804019,7,Silver,19.8,pounds,1,inches,3,Low,258.99,508.0,2006-03-08,On
2104,Contoso Water Heater 1.5GPM E0800 Silver,"Delivers 1.5 gallons per minute, 99-percent efficient",44,"Contoso, Ltd",Contoso ,1,Economy,1,Product0804020,7,Silver,14.1,pounds,1,inches,3,Low,131.28,257.5,2005-02-09,On
2105,Contoso Water Heater 7.2GPM X1800 Grey,"Delivers 7.2 gallons per minute, can save up to 50% off utility costs annually",44,"Contoso, Ltd",Contoso ,3,Deluxe,1,Product0804021,11,Grey,29.0,pounds,1,inches,3,Low,488.7,1475.0,2007-04-25,On
2106,Contoso Water Heater 4.3GPM M1250 Grey,"Delivers up to 4.3 gallons per minute, endless hot water",44,"Contoso, Ltd",Contoso ,2,Regular,1,Product0804022,11,Grey,36.0,pounds,1,inches,3,Low,403.53,877.5,2008-01-04,On
2107,Contoso Water Heater 4.0GPM M1250 Grey,"Provides 4 gallons of hot water per minute, includes one water heater",44,"Contoso, Ltd",Contoso ,2,Regular,2,Product0804023,11,Grey,14.3,pounds,1,inches,3,Low,363.75,791.0,2007-01-05,On
2108,Contoso Water Heater 2.6GPM E0900 Grey,"Provides 2.6 gallons of hot water per minute, average energy-efficiency rating of 90 percent",44,"Contoso, Ltd",Contoso ,2,Regular,1,Product0804024,11,Grey,12.3,pounds,1,inches,3,Low,258.99,508.0,2006-03-08,On
2109,Contoso Water Heater 1.5GPM E0800 Grey,"Delivers 1.5 gallons per minute, 99-percent efficient",44,"Contoso, Ltd",Contoso ,1,Economy,2,Product0804025,11,Grey,25.3,pounds,1,inches,3,Low,131.28,257.5,2005-11-07,On
2110,Contoso Water Heater 7.2GPM X1800 Red,"Delivers 7.2 gallons per minute, can save up to 50% off utility costs annually",44,"Contoso, Ltd",Contoso ,3,Deluxe,1,Product0804026,6,Red,24.0,pounds,1,inches,3,Low,488.7,1475.0,2007-04-25,On
2111,Contoso Water Heater 4.3GPM M1250 Red,"Delivers up to 4.3 gallons per minute, endless hot water",44,"Contoso, Ltd",Contoso ,2,Regular,5,Product0804027,6,Red,25.0,pounds,1,inches,3,Low,403.53,877.5,2008-01-04,On
2112,Contoso Water Heater 4.0GPM M1250 Red,"Provides 4 gallons of hot water per minute, includes one water heater",44,"Contoso, Ltd",Contoso ,2,Regular,2,Product0804028,6,Red,95.0,pounds,1,inches,3,Low,363.75,791.0,2007-01-05,On
2113,Contoso Water Heater 2.6GPM E0900 Red,"Provides 2.6 gallons of hot water per minute, average energy-efficiency rating of 90 percent",44,"Contoso, Ltd",Contoso ,2,Regular,1,Product0804029,6,Red,30.1,pounds,1,inches,3,Low,258.99,508.0,2006-03-08,On
2114,Contoso Water Heater 1.5GPM E0800 Red,"Delivers 1.5 gallons per minute, 99-percent efficient",44,"Contoso, Ltd",Contoso ,1,Economy,3,Product0804030,6,Red,12.8,pounds,1,inches,3,Low,131.28,257.5,2005-02-09,On
2115,Contoso Water Heater 4.3GPM M1250 Yellow,"Delivers up to 4.3 gallons per minute, endless hot water",44,"Contoso, Ltd",Contoso ,2,Regular,4,Product0804031,13,Yellow,18.9,pounds,1,inches,3,Low,403.53,877.5,2008-01-04,On
2116,Contoso Coffee Maker Super-Auto 12C X1250 Black,"Combination 12 cup Super-Auto coffee maker, 1250-watt super-automatic espresso machine",45,"Contoso, Ltd",Contoso,3,Deluxe,5,Product0805001,2,Black,11.6,pounds,1,inches,1,High,546.68,1650.0,2008-02-14,On
2117,Contoso Coffee Maker Auto 10C M1000 Black,Combination 10 cup coffee maker & 15-bar pump espresso,45,"Contoso, Ltd",Contoso,2,Regular,1,Product0805002,2,Black,24.3,pounds,1,inches,1,High,343.05,745.99,2008-01-04,On
2118,Contoso Coffee Maker 12C M1000 Black,"Combination 12 cup coffee maker, 24-hour clock/timer for wake-up coffee",45,"Contoso, Ltd",Contoso,2,Regular,1,Product0805003,2,Black,26.2,pounds,1,inches,3,Low,204.64,445.0,2007-01-05,On
2119,Contoso Coffee Maker Auto 5C E0900 Black,Combination 5 cup auto coffee maker,45,"Contoso, Ltd",Contoso,1,Economy,2,Product0805004,2,Black,19.0,pounds,1,inches,3,Low,83.1,163.0,2006-03-08,On
2120,Contoso Coffee Maker 5C E0900 Black,"5-Cup Capacity with glass carafe, digital soft touch pad and automatic shut off",45,"Contoso, Ltd",Contoso,1,Economy,1,Product0805005,2,Black,30.0,pounds,1,inches,3,Low,75.96,149.0,2005-02-09,On
2121,Contoso Coffee Maker 4C E0800 Black,4-cup-capacity steam-driven espresso/cappuccino machine,45,"Contoso, Ltd",Contoso,1,Economy,4,Product0805006,2,Black,5.4,pounds,1,inches,3,Low,66.23,129.9,2004-03-09,On
2122,Contoso Coffee Maker Super-Auto 12C X1250 Silver,"Combination 12 cup super-auto coffee maker, 1250-watt super-automatic espresso machine",45,"Contoso, Ltd",Contoso,3,Deluxe,3,Product0805007,7,Silver,24.5,pounds,1,inches,3,Low,546.68,1650.0,2008-02-14,On
2123,Contoso Coffee Maker Auto 10C M1000 Silver,Combination 10 cup coffee maker & 15-bar pump espresso,45,"Contoso, Ltd",Contoso,2,Regular,1,Product0805008,7,Silver,5.0,pounds,1,inches,3,Low,343.05,745.99,2008-01-04,On
2124,Contoso Coffee Maker 12C M1000 Silver,"Combination 12 cup coffee maker, 24-hour clock/timer for wake-up coffee",45,"Contoso, Ltd",Contoso,2,Regular,3,Product0805009,7,Silver,14.2,pounds,1,inches,3,Low,204.64,445.0,2007-01-05,On
2125,Contoso Coffee Maker Auto 5C E0900 Silver,Combination 5 cup auto coffee maker,45,"Contoso, Ltd",Contoso,1,Economy,1,Product0805010,7,Silver,120.0,pounds,1,inches,3,Low,83.1,163.0,2006-03-08,On
2126,Contoso Coffee Maker 5C E0900 Silver,"5-Cup Capacity with glass carafe, digital soft touch pad and automatic shut off",45,"Contoso, Ltd",Contoso,1,Economy,4,Product0805011,7,Silver,12.4,pounds,1,inches,3,Low,75.96,149.0,2005-02-09,On
2127,Contoso Coffee Maker 4C E0800 Silver,4-cup-capacity steam-driven espresso/cappuccino machine,45,"Contoso, Ltd",Contoso,1,Economy,3,Product0805012,7,Silver,18.0,pounds,1,inches,3,Low,66.23,129.9,2004-03-09,On
2128,Contoso Coffee Maker Super-Auto 12C X1250 White,"Combination 12 cup Super-Auto coffee maker, 1250-watt super-automatic espresso machine",45,"Contoso, Ltd",Contoso,3,Deluxe,1,Product0805013,8,White,25.0,pounds,1,inches,3,Low,546.68,1650.0,2008-02-14,On
2129,Contoso Coffee Maker Auto 10C M1000 White,Combination 10 cup coffee maker & 15-bar pump espresso,45,"Contoso, Ltd",Contoso,2,Regular,3,Product0805014,8,White,30.0,pounds,1,inches,3,Low,343.05,745.99,2008-01-04,On
2130,Contoso Coffee Maker 12C M1000 White,"Combination 12 cup coffee maker, 24-hour clock/timer for wake-up coffee",45,"Contoso, Ltd",Contoso,2,Regular,1,Product0805015,8,White,21.5,pounds,1,inches,3,Low,204.64,445.0,2007-01-05,On
2131,Contoso Coffee Maker Auto 5C E0900 White,Combination 5 cup auto coffee maker,45,"Contoso, Ltd",Contoso,1,Economy,1,Product0805016,8,White,30.0,pounds,1,inches,3,Low,83.1,163.0,2006-03-08,On
2132,Contoso Coffee Maker 5C E0900 White,"5-Cup Capacity with glass carafe, digital soft touch pad and automatic shut off",45,"Contoso, Ltd",Contoso,1,Economy,3,Product0805017,8,White,23.0,pounds,1,inches,3,Low,75.96,149.0,2005-02-09,On
2133,Contoso Coffee Maker 4C E0800 White,4-cup-capacity steam-driven espresso/cappuccino machine,45,"Contoso, Ltd",Contoso,1,Economy,1,Product0805018,8,White,25.0,pounds,1,inches,3,Low,66.23,129.9,2004-03-09,On
2134,Contoso Coffee Maker Super-Auto 12C X1250 Grey,"Combination 12 cup Super-Auto coffee maker, 1250-watt super-automatic espresso machine",45,"Contoso, Ltd",Contoso,3,Deluxe,3,Product0805019,11,Grey,16.2,pounds,1,inches,3,Low,546.68,1650.0,2008-02-14,On
2135,Contoso Coffee Maker Auto 10C M1000 Grey,Combination 10 cup coffee maker & 15-bar pump espresso,45,"Contoso, Ltd",Contoso,2,Regular,1,Product0805020,11,Grey,18.0,pounds,1,inches,3,Low,343.05,745.99,2008-01-04,On
2136,Contoso Coffee Maker 12C M1000 Grey,"Combination 12 cup coffee maker, 24-hour clock/timer for wake-up coffee",45,"Contoso, Ltd",Contoso,2,Regular,3,Product0805021,11,Grey,20.9,pounds,1,inches,3,Low,204.64,445.0,2007-01-05,On
2137,Contoso Coffee Maker Auto 5C E0900 Grey,Combination 5 cup auto coffee maker,45,"Contoso, Ltd",Contoso,1,Economy,1,Product0805022,11,Grey,20.0,pounds,1,inches,3,Low,83.1,163.0,2006-03-08,On
2138,Contoso Coffee Maker 5C E0900 Grey,"5-Cup capacity with glass carafe, digital soft touch pad and automatic shut off",45,"Contoso, Ltd",Contoso,1,Economy,1,Product0805023,11,Grey,14.0,pounds,1,inches,3,Low,75.96,149.0,2005-02-09,On
2139,Contoso Coffee Maker 4C E0800 Grey,4-cup-capacity steam-driven espresso/cappuccino machine,45,"Contoso, Ltd",Contoso,1,Economy,3,Product0805024,11,Grey,28.0,pounds,1,inches,3,Low,66.23,129.9,2004-03-09,On
2140,Adventure Works Coffee Maker Super-Auto 12C X125 Black,"Combination 12 cup Super-Auto coffee maker, 1250-watt super-automatic espresso machine",45,Adventure Works,Adventure Works,3,Deluxe,1,Product0805025,2,Black,26.0,pounds,1,inches,3,Low,546.68,1650.0,2009-01-02,On
2141,Adventure Works Coffee Maker Auto 10C M100 Black,Combination 10 cup coffee maker & 15-bar Pump Espresso,45,Adventure Works,Adventure Works,2,Regular,2,Product0805026,2,Black,25.0,pounds,1,inches,3,Low,343.05,745.99,2008-01-04,On
2142,Adventure Works Coffee Maker 12C M100 Black,"Combination 12 cup coffee maker, 24-hour clock/timer for wake-up coffee",45,Adventure Works,Adventure Works,2,Regular,1,Product0805027,2,Black,24.0,pounds,1,inches,3,Low,204.64,445.0,2007-01-05,On
2143,Adventure Works Coffee Maker Auto 5C E090 Black,Combination 5 cup auto coffee maker,45,Adventure Works,Adventure Works,1,Economy,1,Product0805028,2,Black,26.3,pounds,1,inches,3,Low,83.1,163.0,2006-03-08,On
2144,Adventure Works Coffee Maker 5C E090 Black,"5-Cup capacity with glass carafe, digital soft touch pad and automatic shut off",45,Adventure Works,Adventure Works,1,Economy,2,Product0805029,2,Black,25.4,pounds,1,inches,3,Low,75.96,149.0,2005-02-09,On
2145,Adventure Works Coffee Maker 4C E080 Black,4-cup-capacity steam-driven espresso/cappuccino machine,45,Adventure Works,Adventure Works,1,Economy,1,Product0805030,2,Black,17.5,pounds,1,inches,3,Low,66.23,129.9,2004-03-09,On
2146,Adventure Works Coffee Maker Super-Auto 12C X125 Silver,"Combination 12 cup Super-Auto coffee maker, 1250-watt super-automatic espresso machine",45,Adventure Works,Adventure Works,3,Deluxe,1,Product0805031,7,Silver,8.5,pounds,1,inches,3,Low,546.68,1650.0,2009-01-02,On
2147,Adventure Works Coffee Maker Auto 10C M100 Silver,Combination 10 cup coffee maker & 15-bar pump espresso,45,Adventure Works,Adventure Works,2,Regular,1,Product0805032,7,Silver,35.6,pounds,1,inches,3,Low,343.05,745.99,2008-01-04,On
2148,Adventure Works Coffee Maker 12C M100 Silver,"Combination 12 cup coffee maker,24-hour clock/timer for wake-up coffee",45,Adventure Works,Adventure Works,2,Regular,1,Product0805033,7,Silver,21.5,pounds,1,inches,3,Low,204.64,445.0,2007-01-05,On
2149,Adventure Works Coffee Maker Auto 5C E090 Silver,Combination 5 cup auto coffee maker,45,Adventure Works,Adventure Works,1,Economy,3,Product0805034,7,Silver,30.0,pounds,1,inches,3,Low,83.1,163.0,2006-03-08,On
2150,Adventure Works Coffee Maker 5C E090 Silver,"5-Cup Capacity with glass carafe, digital soft touch pad and automatic shut off",45,Adventure Works,Adventure Works,1,Economy,1,Product0805035,7,Silver,23.0,pounds,1,inches,3,Low,75.96,149.0,2005-02-09,On
2151,Adventure Works Coffee Maker 4C E080 Silver,4-cup-capacity steam-driven espresso/cappuccino machine,45,Adventure Works,Adventure Works,1,Economy,4,Product0805036,7,Silver,25.0,pounds,1,inches,3,Low,66.23,129.9,2004-03-09,On
2152,Adventure Works Coffee Maker Super-Auto 12C X125 White,"Combination 12 cup Super-Auto coffee maker, 1250-watt super-automatic espresso machine",45,Adventure Works,Adventure Works,3,Deluxe,1,Product0805037,8,White,16.2,pounds,1,inches,3,Low,546.68,1650.0,2009-01-02,On
2153,Adventure Works Coffee Maker Auto 10C M100 White,Combination 10 cup coffee maker & 15-bar pump espresso,45,Adventure Works,Adventure Works,2,Regular,2,Product0805038,8,White,18.0,pounds,1,inches,3,Low,343.05,745.99,2008-01-04,On
2154,Adventure Works Coffee Maker 12C M100 White,"Combination 12 cup coffee maker, 24-hour clock/timer for wake-up coffee",45,Adventure Works,Adventure Works,2,Regular,3,Product0805039,8,White,20.9,pounds,1,inches,3,Low,204.64,445.0,2007-01-05,On
2155,Adventure Works Coffee Maker Auto 5C E090 White,Combination 5 cup auto coffee maker,45,Adventure Works,Adventure Works,1,Economy,1,Product0805040,8,White,20.0,pounds,1,inches,3,Low,83.1,163.0,2006-03-08,On
2156,Adventure Works Coffee Maker 5C E090 White,"5-Cup capacity with glass carafe, digital soft touch pad and automatic shut off",45,Adventure Works,Adventure Works,1,Economy,1,Product0805041,8,White,14.0,pounds,1,inches,3,Low,75.96,149.0,2005-02-09,On
2157,Adventure Works Coffee Maker 4C E080 White,4-cup-capacity steam-driven espresso/cappuccino machine,45,Adventure Works,Adventure Works,1,Economy,1,Product0805042,8,White,28.0,pounds,1,inches,3,Low,66.23,129.9,2004-03-09,On
2158,Adventure Works Coffee Maker Super-Auto 12C X125 Grey,"Combination 12 cup Super-Auto coffee maker, 1250-watt super-automatic espresso machine",45,Adventure Works,Adventure Works,3,Deluxe,1,Product0805043,11,Grey,26.0,pounds,1,inches,3,Low,546.68,1650.0,2009-01-02,On
2159,Adventure Works Coffee Maker Auto 10C M100 Grey,Combination 10 cup coffee maker & 15-bar pump espresso,45,Adventure Works,Adventure Works,2,Regular,2,Product0805044,11,Grey,25.0,pounds,1,inches,3,Low,343.05,745.99,2008-01-04,On
2160,Adventure Works Coffee Maker 12C M100 Grey,"Combination 12 cup coffee maker, 24-hour clock/timer for wake-up coffee",45,Adventure Works,Adventure Works,2,Regular,4,Product0805045,11,Grey,24.0,pounds,1,inches,3,Low,204.64,445.0,2007-01-05,On
2161,Adventure Works Coffee Maker Auto 5C E090 Grey,Combination 5 cup auto coffee maker,45,Adventure Works,Adventure Works,1,Economy,1,Product0805046,11,Grey,25.0,pounds,1,inches,3,Low,83.1,163.0,2006-03-08,On
2162,Adventure Works Coffee Maker 5C E090 Grey,"5-Cup capacity with glass carafe, digital soft touch pad and automatic shut off",45,Adventure Works,Adventure Works,1,Economy,1,Product0805047,11,Grey,24.0,pounds,1,inches,3,Low,75.96,149.0,2005-02-09,On
2163,Adventure Works Coffee Maker 4C E080 Grey,4-cup-capacity steam-driven espresso/cappuccino machine,45,Adventure Works,Adventure Works,1,Economy,3,Product0805048,11,Grey,26.3,pounds,1,inches,3,Low,66.23,129.9,2004-03-09,On
2164,Fabrikam Coffee Maker Super-Auto 12C X125 Black,"Combination 12 cup Super-Auto coffee maker, 1250-watt super-automatic espresso machine",45,"Fabrikam, Inc.",Fabrikam,3,Deluxe,2,Product0805049,2,Black,25.4,pounds,1,inches,3,Low,546.68,1650.0,2009-01-02,On
2165,Fabrikam Coffee Maker Auto 10C M100 Black,Combination 10 cup coffee maker & 15-bar pump espresso,45,"Fabrikam, Inc.",Fabrikam,2,Regular,2,Product0805050,2,Black,17.5,pounds,1,inches,3,Low,343.05,745.99,2008-01-04,On
2166,Fabrikam Coffee Maker 12C M100 Black,"Combination 12 cup coffee maker, 24-hour clock/timer for wake-up coffee",45,"Fabrikam, Inc.",Fabrikam,2,Regular,1,Product0805051,2,Black,8.5,pounds,1,inches,3,Low,204.64,445.0,2007-01-05,On
2167,Fabrikam Coffee Maker Auto 5C E090 Black,Combination 5 cup auto coffee maker,45,"Fabrikam, Inc.",Fabrikam,1,Economy,5,Product0805052,2,Black,35.6,pounds,1,inches,3,Low,83.1,163.0,2006-03-08,On
2168,Fabrikam Coffee Maker 5C E090 Black,"5-Cup Capacity with glass carafe, digital soft touch pad and automatic shut off",45,"Fabrikam, Inc.",Fabrikam,1,Economy,5,Product0805053,2,Black,21.5,pounds,1,inches,3,Low,75.96,149.0,2005-02-09,On
2169,Fabrikam Coffee Maker 4C E080 Black,4-cup-capacity steam-driven espresso/cappuccino machine,45,"Fabrikam, Inc.",Fabrikam,1,Economy,1,Product0805054,2,Black,30.0,pounds,1,inches,3,Low,66.23,129.9,2004-03-09,On
2170,Fabrikam Coffee Maker Super-Auto 12C X125 Silver,"Combination 12 cup Super-Auto coffee maker, 1250-watt super-automatic espresso machine",45,"Fabrikam, Inc.",Fabrikam,3,Deluxe,1,Product0805055,7,Silver,23.0,pounds,1,inches,3,Low,546.68,1650.0,2009-01-02,On
2171,Fabrikam Coffee Maker Auto 10C M100 Silver,Combination 10 cup coffee maker & 15-bar pump espresso,45,"Fabrikam, Inc.",Fabrikam,2,Regular,3,Product0805056,7,Silver,25.0,pounds,1,inches,3,Low,343.05,745.99,2008-01-04,On
